ds_name,method,text-tab
imdb_genre,stack,0.09921739674882588
imdb_genre,baseline,0.1578210803813168
imdb_genre,all_text,0.2769023169701298
imdb_genre,ensemble_25,-0.02467651684183226
imdb_genre,ensemble_50,0.08049928005313937
imdb_genre,ensemble_75,0.16490622352704515
imdb_genre,stack,-0.040707909241078755
imdb_genre,baseline,0.29885726885192765
imdb_genre,all_text,0.23868612503047495
imdb_genre,ensemble_25,0.07283227345715619
imdb_genre,ensemble_50,0.21221575678865837
imdb_genre,ensemble_75,0.3556014548827936
imdb_genre,stack,-0.11593825436051218
imdb_genre,baseline,0.3409225696947126
imdb_genre,all_text,0.2701434266194701
imdb_genre,ensemble_25,-0.015106524839362048
imdb_genre,ensemble_50,0.04902123688700452
imdb_genre,ensemble_75,0.1082825185505412
imdb_genre,stack,-0.06797709019892292
imdb_genre,baseline,0.16573469036569202
imdb_genre,all_text,0.09026455185686544
imdb_genre,ensemble_25,0.009029856907484722
imdb_genre,ensemble_50,0.0903137171183415
imdb_genre,ensemble_75,0.1667466363225176
imdb_genre,stack,-0.1335356335572055
imdb_genre,baseline,0.2892597169336191
imdb_genre,all_text,0.5873971154604637
imdb_genre,ensemble_25,0.033436807533603216
imdb_genre,ensemble_50,0.23176121513070624
imdb_genre,ensemble_75,0.4132835902316422
imdb_genre,stack,0.10183511980570698
imdb_genre,baseline,0.5948594589472124
imdb_genre,all_text,0.8659214646096031
imdb_genre,ensemble_25,0.0988632337985544
imdb_genre,ensemble_50,0.2569475552597383
imdb_genre,ensemble_75,0.4179530636143612
imdb_genre,stack,0.15076476398145605
imdb_genre,baseline,0.18215376114627965
imdb_genre,all_text,0.12753337073512375
imdb_genre,ensemble_25,-0.081185753404165
imdb_genre,ensemble_50,0.026986641844733178
imdb_genre,ensemble_75,0.15324070323052413
imdb_genre,stack,-0.16945467382537555
imdb_genre,baseline,0.14707448633594655
imdb_genre,all_text,0.0400938302651048
imdb_genre,ensemble_25,-0.04396879236057443
imdb_genre,ensemble_50,0.04422171208490913
imdb_genre,ensemble_75,0.12855976517508844
imdb_genre,stack,-0.09348618961125824
imdb_genre,baseline,0.23387481158909693
imdb_genre,all_text,0.19504094508343506
imdb_genre,ensemble_25,-0.0196096487610483
imdb_genre,ensemble_50,0.07330482866254752
imdb_genre,ensemble_75,0.1675794537931187
imdb_genre,stack,-0.10875577782798838
imdb_genre,baseline,0.9224937001624108
imdb_genre,all_text,1.2469236268209558
imdb_genre,ensemble_25,0.07956624134939744
imdb_genre,ensemble_50,0.3591682185203616
imdb_genre,ensemble_75,0.6387701956913255
imdb_genre,stack,-0.13074294842515227
imdb_genre,baseline,0.3058514881746045
imdb_genre,all_text,0.6451178052574397
imdb_genre,ensemble_25,0.02283652566570428
imdb_genre,ensemble_50,0.18935843601954247
imdb_genre,ensemble_75,0.35582346646081553
imdb_genre,stack,0.07757006479003331
imdb_genre,baseline,0.009740557132066154
imdb_genre,all_text,0.13804419510066504
imdb_genre,ensemble_25,-0.055216832542687985
imdb_genre,ensemble_50,0.008022535690650298
imdb_genre,ensemble_75,0.08167710094897021
imdb_genre,stack,-0.11182849280873358
imdb_genre,baseline,0.006326815012406565
imdb_genre,all_text,0.22420962965382002
imdb_genre,ensemble_25,0.030318987060912524
imdb_genre,ensemble_50,0.11736590219622783
imdb_genre,ensemble_75,0.19365242700913798
imdb_genre,stack,-0.02702057483953836
imdb_genre,baseline,0.34358745663323337
imdb_genre,all_text,0.7918008342478424
imdb_genre,ensemble_25,-0.06593119499738127
imdb_genre,ensemble_50,0.08967624506913872
imdb_genre,ensemble_75,0.24528368513565862
imdb_genre,stack,-0.20515700970452275
imdb_genre,baseline,0.13271734134618646
imdb_genre,all_text,0.15898662330582733
imdb_genre,ensemble_25,-0.03386274964431038
imdb_genre,ensemble_50,0.02419291138667093
imdb_genre,ensemble_75,0.0830026899615095
imdb_genre,stack,-0.1178869690648999
imdb_genre,baseline,0.1818097841565082
imdb_genre,all_text,0.47909896358847637
imdb_genre,ensemble_25,0.06327174228429569
imdb_genre,ensemble_50,0.16794991242885332
imdb_genre,ensemble_75,0.2726280825734137
imdb_genre,stack,-0.07680838998293164
imdb_genre,baseline,0.04418268956252054
imdb_genre,all_text,0.11922110481560236
imdb_genre,ensemble_25,-0.015073801439713055
imdb_genre,ensemble_50,0.06568783043124074
imdb_genre,ensemble_75,0.12966786085713788
imdb_genre,stack,-0.11292167303310788
imdb_genre,baseline,0.24891416836892152
imdb_genre,all_text,0.19183742322027675
imdb_genre,ensemble_25,0.019549472321547898
imdb_genre,ensemble_50,0.19945284604329458
imdb_genre,ensemble_75,0.3760654079767291
imdb_genre,stack,-0.16850109367581512
imdb_genre,baseline,0.22323866421356797
imdb_genre,all_text,0.3626989666659917
imdb_genre,ensemble_25,-0.04800884544148756
imdb_genre,ensemble_50,0.11575212995678344
imdb_genre,ensemble_75,0.27951310535505525
imdb_genre,stack,-0.008222906160526816
imdb_genre,baseline,0.04486568565702156
imdb_genre,all_text,0.01010222926735871
imdb_genre,ensemble_25,-0.09456973942626497
imdb_genre,ensemble_50,-0.026118077652381375
imdb_genre,ensemble_75,0.039203926596784455
imdb_genre,stack,-0.2179667592353405
imdb_genre,baseline,0.11916766043805781
imdb_genre,all_text,0.35628899102409683
imdb_genre,ensemble_25,0.08781849549459869
imdb_genre,ensemble_50,0.2675086902661284
imdb_genre,ensemble_75,0.4471988850376594
imdb_genre,stack,0.3884321571356083
imdb_genre,baseline,0.23195018860408
imdb_genre,all_text,0.5062957597747445
imdb_genre,ensemble_25,-0.0012916234829183151
imdb_genre,ensemble_50,0.05033384795808753
imdb_genre,ensemble_75,0.11503396737250464
imdb_genre,stack,-0.14530562213382736
imdb_genre,baseline,0.5683308367953418
imdb_genre,all_text,0.9658789443685893
imdb_genre,ensemble_25,0.14502743746426472
imdb_genre,ensemble_50,0.3802069681590583
imdb_genre,ensemble_75,0.6153864988538505
imdb_genre,stack,-0.047194506118063195
imdb_genre,baseline,0.5849247709452882
imdb_genre,all_text,1.0589597828491102
imdb_genre,ensemble_25,0.18604122372151802
imdb_genre,ensemble_50,0.40371836202517475
imdb_genre,ensemble_75,0.6247325629598881
imdb_genre,stack,-0.127154001596128
imdb_genre,baseline,0.31656423860765776
imdb_genre,all_text,0.2686476810010415
imdb_genre,ensemble_25,-0.014166166542115846
imdb_genre,ensemble_50,0.013310727041203257
imdb_genre,ensemble_75,0.03184308579531684
imdb_genre,stack,-0.036500883989518666
imdb_genre,baseline,0.1812425178484809
imdb_genre,all_text,0.3843942851076524
imdb_genre,ensemble_25,0.08417443836645803
imdb_genre,ensemble_50,0.2188489709652401
imdb_genre,ensemble_75,0.35535838296444555
imdb_genre,stack,0.2909607180722372
imdb_genre,baseline,0.18565074657803224
imdb_genre,all_text,0.1445621199114248
imdb_genre,ensemble_25,-0.011256321399176844
imdb_genre,ensemble_50,0.07997622406071624
imdb_genre,ensemble_75,0.16913941757859932
imdb_genre,stack,-0.10481631234330946
imdb_genre,baseline,0.1443688566457819
imdb_genre,all_text,0.05518532959371804
imdb_genre,ensemble_25,-0.06580395146215516
imdb_genre,ensemble_50,-0.01663360225503952
imdb_genre,ensemble_75,0.03718631520500449
imdb_genre,stack,-0.024069435028701253
imdb_genre,baseline,0.19898848616958587
imdb_genre,all_text,0.13315982005372637
imdb_genre,ensemble_25,-0.0962847788068516
imdb_genre,ensemble_50,0.015972384549984148
imdb_genre,ensemble_75,0.13165149641281548
imdb_genre,stack,-0.20619532318407321
imdb_genre,baseline,0.8980572056025267
imdb_genre,all_text,1.217869105835046
imdb_genre,ensemble_25,0.16149241968244304
imdb_genre,ensemble_50,0.4101037575066344
imdb_genre,ensemble_75,0.6490184462316607
imdb_genre,stack,-0.04944884159009656
imdb_genre,baseline,0.19037244914729587
imdb_genre,all_text,0.009152615763246986
imdb_genre,ensemble_25,0.05974712252222125
imdb_genre,ensemble_50,0.22715108985419905
imdb_genre,ensemble_75,0.3982275601231751
imdb_genre,stack,-0.0764531085261199
imdb_genre,baseline,0.883699937287794
imdb_genre,all_text,1.2256813006794878
imdb_genre,ensemble_25,0.14573394251695776
imdb_genre,ensemble_50,0.39808186221673464
imdb_genre,ensemble_75,0.6601456680012632
imdb_genre,stack,0.09592862407778406
imdb_genre,baseline,0.34714234938534594
imdb_genre,all_text,0.6582599071697111
imdb_genre,ensemble_25,0.03534930191384504
imdb_genre,ensemble_50,0.17431730523339004
imdb_genre,ensemble_75,0.3153372782017713
imdb_genre,stack,-0.025803149325192218
imdb_genre,baseline,0.3125250995972209
imdb_genre,all_text,0.2579636448000868
imdb_genre,ensemble_25,0.12071045565401764
imdb_genre,ensemble_50,0.28474129901917966
imdb_genre,ensemble_75,0.45126782443464114
imdb_genre,stack,-0.10707795819518524
imdb_genre,baseline,0.943204114534274
imdb_genre,all_text,1.246080282128283
imdb_genre,ensemble_25,0.16673825994398986
imdb_genre,ensemble_50,0.41821349126670815
imdb_genre,ensemble_75,0.6736097582367561
imdb_genre,stack,0.00213565161833959
imdb_genre,baseline,0.1938885825220496
imdb_genre,all_text,0.11757857130840418
imdb_genre,ensemble_25,-0.026043952487390998
imdb_genre,ensemble_50,0.15808746153614128
imdb_genre,ensemble_75,0.35004252550721937
imdb_genre,stack,-0.20203997785100258
imdb_genre,baseline,0.32787494472900625
imdb_genre,all_text,0.25365208293000857
imdb_genre,ensemble_25,-5.5105765703611365e-06
imdb_genre,ensemble_50,0.07217159064080683
imdb_genre,ensemble_75,0.14803837663259184
imdb_genre,stack,-0.15557484030130164
imdb_genre,baseline,0.9649180170946888
imdb_genre,all_text,1.2942445659412156
imdb_genre,ensemble_25,0.10841220403037952
imdb_genre,ensemble_50,0.396592498940741
imdb_genre,ensemble_75,0.6736577002535217
imdb_genre,stack,-0.12870829432546996
imdb_genre,baseline,0.5942198690026997
imdb_genre,all_text,0.9774501903913915
imdb_genre,ensemble_25,0.12300253534504502
imdb_genre,ensemble_50,0.37888516650722326
imdb_genre,ensemble_75,0.638395979900984
imdb_genre,stack,0.01706040471884443
imdb_genre,baseline,0.18928842224612466
imdb_genre,all_text,0.11103314981485404
imdb_genre,ensemble_25,-0.05917724458325489
imdb_genre,ensemble_50,0.029171756602437107
imdb_genre,ensemble_75,0.11527072970922275
imdb_genre,stack,-0.12692587431097835
imdb_genre,baseline,0.5899703399186503
imdb_genre,all_text,0.941737981976143
imdb_genre,ensemble_25,0.13118760408574176
imdb_genre,ensemble_50,0.3731368288967438
imdb_genre,ensemble_75,0.6103110142337004
imdb_genre,stack,-0.18069121545534356
imdb_genre,baseline,0.29431210143000197
imdb_genre,all_text,0.30540304637265697
imdb_genre,ensemble_25,0.011023883805123424
imdb_genre,ensemble_50,0.17348077713479437
imdb_genre,ensemble_75,0.33593767046446527
imdb_genre,stack,-0.11292531367513316
imdb_genre,baseline,0.4310009412999665
imdb_genre,all_text,0.7831821862554976
imdb_genre,ensemble_25,0.09680235009283976
imdb_genre,ensemble_50,0.29635762420555645
imdb_genre,ensemble_75,0.49783314847626514
imdb_genre,stack,0.25245704154852894
imdb_genre,baseline,0.07563916204962882
imdb_genre,all_text,0.3067105760510478
imdb_genre,ensemble_25,-0.02780350377092433
imdb_genre,ensemble_50,0.12061796494628163
imdb_genre,ensemble_75,0.27436578347126467
imdb_genre,stack,0.040596868182880774
imdb_genre,baseline,0.33895981757098104
imdb_genre,all_text,0.30033024453247587
imdb_genre,ensemble_25,0.06795374273770838
imdb_genre,ensemble_50,0.22505840010545097
imdb_genre,ensemble_75,0.37581334198166494
imdb_genre,stack,-0.1273537336121936
imdb_genre,baseline,0.08487111902573989
imdb_genre,all_text,0.3161039237284234
imdb_genre,ensemble_25,-0.03481157849299715
imdb_genre,ensemble_50,0.20677216418829236
imdb_genre,ensemble_75,0.3784132249873455
imdb_genre,stack,0.20399599439180174
imdb_genre,baseline,0.7025173280247822
imdb_genre,all_text,1.0732292851855358
imdb_genre,ensemble_25,0.06002619872408585
imdb_genre,ensemble_50,0.3581669731623318
imdb_genre,ensemble_75,0.5833770755143088
imdb_genre,stack,0.13051972257472377
imdb_genre,baseline,0.1333829953180005
imdb_genre,all_text,0.08854480692761992
imdb_genre,ensemble_25,-0.010111041348908986
imdb_genre,ensemble_50,0.11054883898514198
imdb_genre,ensemble_75,0.23639320366784627
imdb_genre,stack,0.004229816018108672
imdb_genre,baseline,0.2108345702290535
imdb_genre,all_text,0.17732503373175862
imdb_genre,ensemble_25,0.006318305535400373
imdb_genre,ensemble_50,0.13208171036725966
imdb_genre,ensemble_75,0.25784511519911635
imdb_genre,stack,-0.11029297098939121
imdb_genre,baseline,0.4904193808324635
imdb_genre,all_text,0.9357986097506114
imdb_genre,ensemble_25,0.188917751596406
imdb_genre,ensemble_50,0.3981388203347339
imdb_genre,ensemble_75,0.6031759853481037
imdb_genre,stack,0.16881692391132244
imdb_genre,baseline,0.06515692100558128
imdb_genre,all_text,0.2787802976369858
imdb_genre,ensemble_25,-0.06481347938595136
imdb_genre,ensemble_50,0.07554089326679728
imdb_genre,ensemble_75,0.23562776202393473
imdb_genre,stack,-0.03833820531032024
imdb_genre,baseline,0.1716181808690312
imdb_genre,all_text,0.03245128016067405
imdb_genre,ensemble_25,0.04462525287786233
imdb_genre,ensemble_50,0.1513291889423089
imdb_genre,ensemble_75,0.24567075043886671
imdb_genre,stack,-0.04398154532964934
imdb_genre,baseline,0.2975948272006853
imdb_genre,all_text,0.3067283310645393
imdb_genre,ensemble_25,0.01550782768607345
imdb_genre,ensemble_50,0.16285519247766916
imdb_genre,ensemble_75,0.3155761693032681
imdb_genre,stack,-0.11707227227256606
imdb_genre,baseline,0.2181056345802393
imdb_genre,all_text,0.13734870721186906
imdb_genre,ensemble_25,0.04028418744083364
imdb_genre,ensemble_50,0.12064151025133749
imdb_genre,ensemble_75,0.199426956281533
imdb_genre,stack,-0.055057649330779584
imdb_genre,baseline,0.21111215282497658
imdb_genre,all_text,0.13122486471757291
imdb_genre,ensemble_25,0.03391575532426155
imdb_genre,ensemble_50,0.08383807352694955
imdb_genre,ensemble_75,0.1299809946921874
imdb_genre,stack,-0.0769898737869826
imdb_genre,baseline,0.3337635574086259
imdb_genre,all_text,0.6145566812317287
imdb_genre,ensemble_25,0.10625522709165121
imdb_genre,ensemble_50,0.2546161719578769
imdb_genre,ensemble_75,0.40297711682410525
imdb_genre,stack,0.042238305569275186
imdb_genre,baseline,0.3008214758986077
imdb_genre,all_text,0.23944524955536636
imdb_genre,ensemble_25,0.054161088530805174
imdb_genre,ensemble_50,0.12651323402231762
imdb_genre,ensemble_75,0.1988653795138292
imdb_genre,stack,-0.17508354648061275
imdb_genre,baseline,0.759299795911345
imdb_genre,all_text,1.132948463996074
imdb_genre,ensemble_25,0.12586424395723492
imdb_genre,ensemble_50,0.38544243168021314
imdb_genre,ensemble_75,0.6414584836663001
imdb_genre,stack,-0.061705902405657556
imdb_genre,baseline,0.17575790583522935
imdb_genre,all_text,0.04462663593143227
imdb_genre,ensemble_25,-0.0033991947024306426
imdb_genre,ensemble_50,0.038544137460926664
imdb_genre,ensemble_75,0.0899755073284377
imdb_genre,stack,-0.1257861692960253
imdb_genre,baseline,0.5378835222310827
imdb_genre,all_text,0.8352874899233382
imdb_genre,ensemble_25,0.09655356955224098
imdb_genre,ensemble_50,0.33709921804861076
imdb_genre,ensemble_75,0.5776448665449823
imdb_genre,stack,-0.15921895961700047
imdb_genre,baseline,0.5116396506627401
imdb_genre,all_text,0.8525711270510438
imdb_genre,ensemble_25,0.13988093675750815
imdb_genre,ensemble_50,0.353558550349779
imdb_genre,ensemble_75,0.5627766717701175
imdb_genre,stack,-0.06270134446382612
imdb_genre,baseline,0.41801480507763866
imdb_genre,all_text,0.3566670433591519
imdb_genre,ensemble_25,0.12152508441460345
imdb_genre,ensemble_50,0.3290620929257887
imdb_genre,ensemble_75,0.5365991014369733
imdb_genre,stack,-0.15533361695120723
imdb_genre,baseline,0.30051947237204824
imdb_genre,all_text,0.27595410477724813
imdb_genre,ensemble_25,0.11925716327466955
imdb_genre,ensemble_50,0.26924240423646234
imdb_genre,ensemble_75,0.4192830861298474
imdb_genre,stack,-0.09020059344405311
imdb_genre,baseline,0.0150925412774086
imdb_genre,all_text,0.23949720031519725
imdb_genre,ensemble_25,-0.009731957634235254
imdb_genre,ensemble_50,0.07160554705729477
imdb_genre,ensemble_75,0.15294305174882353
imdb_genre,stack,-0.04457697884045156
imdb_genre,baseline,0.1502565708942713
imdb_genre,all_text,0.40391260167956355
imdb_genre,ensemble_25,-0.08577749965069356
imdb_genre,ensemble_50,0.11369405628921175
imdb_genre,ensemble_75,0.3297555015615295
imdb_genre,stack,0.056336224453418404
imdb_genre,baseline,0.5046420748815816
imdb_genre,all_text,0.9810916175799711
imdb_genre,ensemble_25,0.10789688174564156
imdb_genre,ensemble_50,0.32240844721795714
imdb_genre,ensemble_75,0.5058589200207625
imdb_genre,stack,0.27500234455520156
imdb_genre,baseline,0.17704035347218014
imdb_genre,all_text,0.4202086045078579
imdb_genre,ensemble_25,0.11038407060117189
imdb_genre,ensemble_50,0.31529560766359577
imdb_genre,ensemble_75,0.52020714472602
imdb_genre,stack,0.05100966337260618
imdb_genre,baseline,0.41125429530790003
imdb_genre,all_text,0.3758468515532356
imdb_genre,ensemble_25,0.03701550418224013
imdb_genre,ensemble_50,0.15723182024814655
imdb_genre,ensemble_75,0.2770480427258118
imdb_genre,stack,-0.13779357168765935
imdb_genre,baseline,0.031408964579691084
imdb_genre,all_text,0.08454259129365294
imdb_genre,ensemble_25,-0.044422795923039285
imdb_genre,ensemble_50,-0.005127612452695766
imdb_genre,ensemble_75,0.03941700593109427
imdb_genre,stack,-0.12171417620516163
imdb_genre,baseline,0.20719988161831038
imdb_genre,all_text,0.049776268163695944
imdb_genre,ensemble_25,-0.0031938271527630208
imdb_genre,ensemble_50,0.07591251420940681
imdb_genre,ensemble_75,0.1550188555715765
imdb_genre,stack,-0.1250629421297802
imdb_genre,baseline,0.8870128556483373
imdb_genre,all_text,1.2417107449110065
imdb_genre,ensemble_25,0.06668199417566564
imdb_genre,ensemble_50,0.35790344201596347
imdb_genre,ensemble_75,0.653023942672268
imdb_genre,stack,-0.03879792833900991
imdb_genre,baseline,0.17361858295723473
imdb_genre,all_text,0.38516119753817724
imdb_genre,ensemble_25,0.10643771945874769
imdb_genre,ensemble_50,0.33060809413221687
imdb_genre,ensemble_75,0.5547784688056866
imdb_genre,stack,0.17149813618101167
imdb_genre,baseline,0.7956369639741157
imdb_genre,all_text,1.0896647460013629
imdb_genre,ensemble_25,0.14884723542430095
imdb_genre,ensemble_50,0.395980381429991
imdb_genre,ensemble_75,0.649463219787948
imdb_genre,stack,-0.11840524054388754
imdb_genre,baseline,0.2539681061170995
imdb_genre,all_text,0.2580075055795411
imdb_genre,ensemble_25,0.024593298358415172
imdb_genre,ensemble_50,0.15290462269087302
imdb_genre,ensemble_75,0.29991527256404354
imdb_genre,stack,-0.23789758065917935
imdb_genre,baseline,0.6526898638433342
imdb_genre,all_text,1.0116768676219952
imdb_genre,ensemble_25,0.08041110424550255
imdb_genre,ensemble_50,0.35766147161087025
imdb_genre,ensemble_75,0.6331062722181218
imdb_genre,stack,0.01111407517704599
imdb_genre,baseline,0.298418171151157
imdb_genre,all_text,0.560599837951983
imdb_genre,ensemble_25,-0.01790838562518214
imdb_genre,ensemble_50,0.12522640411675032
imdb_genre,ensemble_75,0.29323139792729724
imdb_genre,stack,-0.04277994500527782
imdb_genre,baseline,0.36825361275219953
imdb_genre,all_text,0.3533848627408346
imdb_genre,ensemble_25,0.12977449653697848
imdb_genre,ensemble_50,0.30730521726005333
imdb_genre,ensemble_75,0.4834686774284577
imdb_genre,stack,-0.10533307321248622
imdb_genre,baseline,0.12385411686929204
imdb_genre,all_text,0.026179225742816843
imdb_genre,ensemble_25,0.0831294343820667
imdb_genre,ensemble_50,0.2567788285459395
imdb_genre,ensemble_75,0.42450711394519575
imdb_genre,stack,0.4891405196633648
imdb_genre,baseline,0.48657339600043115
imdb_genre,all_text,0.8549379523435519
imdb_genre,ensemble_25,0.09382352183093001
imdb_genre,ensemble_50,0.39087113826058917
imdb_genre,ensemble_75,0.6306255561648977
imdb_genre,stack,0.1863556660981516
imdb_genre,baseline,0.2206111044855789
imdb_genre,all_text,0.17408279689028863
imdb_genre,ensemble_25,-0.09730949113622012
imdb_genre,ensemble_50,-0.05886144843270173
imdb_genre,ensemble_75,-0.02041340572918379
imdb_genre,stack,-0.1701744717537927
imdb_genre,baseline,0.26019940017500814
imdb_genre,all_text,0.2761697713596126
imdb_genre,ensemble_25,0.07913068853904677
imdb_genre,ensemble_50,0.27488248661551085
imdb_genre,ensemble_75,0.47063428469197494
imdb_genre,stack,-0.11129603698930542
imdb_genre,baseline,0.2809623123612255
imdb_genre,all_text,0.2562648033066875
imdb_genre,ensemble_25,0.07812614135166923
imdb_genre,ensemble_50,0.2404368777554628
imdb_genre,ensemble_75,0.4088091697341751
imdb_genre,stack,-0.05694216028595708
imdb_genre,baseline,0.087727349086489
imdb_genre,all_text,0.09609587352510003
imdb_genre,ensemble_25,0.01331117570317275
imdb_genre,ensemble_50,0.13140551007116133
imdb_genre,ensemble_75,0.2570661342342433
imdb_genre,stack,-0.05355753343546616
imdb_genre,baseline,0.8515944128263402
imdb_genre,all_text,1.2368018310463853
imdb_genre,ensemble_25,0.016883466155896615
imdb_genre,ensemble_50,0.31376623346512184
imdb_genre,ensemble_75,0.6422227543195723
imdb_genre,stack,-0.15832797274250954
imdb_genre,baseline,0.03059657575018238
imdb_genre,all_text,0.30558864800880353
imdb_genre,ensemble_25,-0.09185081593446172
imdb_genre,ensemble_50,0.026405936511556025
imdb_genre,ensemble_75,0.14871903515397572
imdb_genre,stack,-0.0347902797703494
imdb_genre,baseline,0.8998005843446757
imdb_genre,all_text,1.2458019436718453
imdb_genre,ensemble_25,0.10339936032623101
imdb_genre,ensemble_50,0.3699195296547809
imdb_genre,ensemble_75,0.636439698983333
imdb_genre,stack,-0.10113384731193431
imdb_genre,baseline,0.13011058154255173
imdb_genre,all_text,0.1528040150180459
imdb_genre,ensemble_25,0.12466004018431365
imdb_genre,ensemble_50,0.3166205454167091
imdb_genre,ensemble_75,0.5029044282472899
imdb_genre,stack,0.2682718511616971
imdb_genre,baseline,0.2791896366979926
imdb_genre,all_text,0.21680405790234608
imdb_genre,ensemble_25,0.01957851332546133
imdb_genre,ensemble_50,0.1119207572553813
imdb_genre,ensemble_75,0.19631586132517734
imdb_genre,stack,-0.17705296113433763
imdb_genre,baseline,0.3174520188599436
imdb_genre,all_text,0.6071580312472015
imdb_genre,ensemble_25,0.0004663664473955609
imdb_genre,ensemble_50,0.1094481877733508
imdb_genre,ensemble_75,0.2149187145899369
imdb_genre,stack,-0.05255229340710998
imdb_genre,baseline,0.6816800384175266
imdb_genre,all_text,0.9857266643270851
imdb_genre,ensemble_25,0.13482676356850706
imdb_genre,ensemble_50,0.3764345956280035
imdb_genre,ensemble_75,0.6172320021127792
imdb_genre,stack,0.07011738604557644
imdb_genre,baseline,0.34999843142138864
imdb_genre,all_text,0.2354213294248496
imdb_genre,ensemble_25,-0.02905258841289879
imdb_genre,ensemble_50,0.1594393244874942
imdb_genre,ensemble_75,0.3117539607044698
imdb_genre,stack,-0.12144872401752282
imdb_genre,baseline,0.26485271633817353
imdb_genre,all_text,0.18714930618093129
imdb_genre,ensemble_25,-0.06589792994451331
imdb_genre,ensemble_50,0.08071482957871887
imdb_genre,ensemble_75,0.23371446119288936
imdb_genre,stack,-0.09352860652038117
imdb_genre,baseline,0.34028699591603134
imdb_genre,all_text,0.31523304682934566
imdb_genre,ensemble_25,0.06385099341811656
imdb_genre,ensemble_50,0.24057710800132454
imdb_genre,ensemble_75,0.41989559158534817
imdb_genre,stack,-0.1581162201917655
channel,baseline,0.27145002205534835
channel,all_text,0.20905947415565604
channel,ensemble_25,-0.04289521092932737
channel,ensemble_50,0.03431984656544976
channel,ensemble_75,0.11363822505238053
channel,stack,0.14128214998280847
channel,baseline,0.2450271350262078
channel,all_text,0.4081778142621042
channel,ensemble_25,-0.010050313149092827
channel,ensemble_50,0.08880031456635955
channel,ensemble_75,0.18648433486663607
channel,stack,0.052149017826407684
channel,baseline,0.1909718253984756
channel,all_text,0.4393603166965962
channel,ensemble_25,-0.014737201585701104
channel,ensemble_50,0.09085585613422932
channel,ensemble_75,0.19262682055638392
channel,stack,0.039136970310027774
channel,baseline,0.31680268483340807
channel,all_text,0.5523764924463854
channel,ensemble_25,0.010589861638676562
channel,ensemble_50,0.12943026150359868
channel,ensemble_75,0.2471120213473551
channel,stack,0.4161341310615063
channel,baseline,0.21355312260712914
channel,all_text,0.40845708497875605
channel,ensemble_25,0.015850034953437224
channel,ensemble_50,0.11059402920494506
channel,ensemble_75,0.20029530435657164
channel,stack,0.09052801866445123
channel,baseline,0.19088977036031637
channel,all_text,0.3049303518515081
channel,ensemble_25,0.040091287729740493
channel,ensemble_50,0.1459633984923861
channel,ensemble_75,0.25070233308327644
channel,stack,0.3989739812394021
channel,baseline,0.05864578442073846
channel,all_text,0.228445233956445
channel,ensemble_25,-0.0348126986123314
channel,ensemble_50,0.008815505421191729
channel,ensemble_75,0.04998422602526634
channel,stack,0.2513154950247077
channel,baseline,0.1661062634235436
channel,all_text,0.43894167592943023
channel,ensemble_25,-0.009836474723401323
channel,ensemble_50,0.09097960944521245
channel,ensemble_75,0.19627402835501878
channel,stack,0.20782463084671715
channel,baseline,0.31991675841677447
channel,all_text,0.43831469553959324
channel,ensemble_25,-0.012714773159347381
channel,ensemble_50,0.06845682752389225
channel,ensemble_75,0.14962842820713196
channel,stack,0.369452645824118
channel,baseline,0.07270018159196864
channel,all_text,0.20292571102836518
channel,ensemble_25,0.012688199928209534
channel,ensemble_50,0.12371545963870516
channel,ensemble_75,0.23474271934920082
channel,stack,0.5113342852063231
channel,baseline,0.18924584154881482
channel,all_text,0.39291666823322885
channel,ensemble_25,0.08159916694395306
channel,ensemble_50,0.2271747082169362
channel,ensemble_75,0.3727502494899188
channel,stack,0.23814171960515035
channel,baseline,0.3174616971480744
channel,all_text,0.476467753289539
channel,ensemble_25,-0.06517449089270694
channel,ensemble_50,0.05289497677894517
channel,ensemble_75,0.16972948727611226
channel,stack,0.0042731522665821475
channel,baseline,0.2516744157001777
channel,all_text,0.4598429593546703
channel,ensemble_25,0.052073482199736065
channel,ensemble_50,0.16469279932790568
channel,ensemble_75,0.2728300235555316
channel,stack,0.09883430660173997
channel,baseline,0.2529731222446321
channel,all_text,0.4079913501627744
channel,ensemble_25,0.023981523285063214
channel,ensemble_50,0.1502430765381345
channel,ensemble_75,0.2699493113403003
channel,stack,0.3303680958051112
channel,baseline,0.27122295734794566
channel,all_text,0.4531207857684543
channel,ensemble_25,0.03614040136154813
channel,ensemble_50,0.16197852174707855
channel,ensemble_75,0.2869399076652367
channel,stack,0.32916847857143294
channel,baseline,0.25352290261429083
channel,all_text,0.5167784526917967
channel,ensemble_25,-0.008762100237143786
channel,ensemble_50,0.11466767424224447
channel,ensemble_75,0.2384757500582862
channel,stack,-0.010959047954703288
channel,baseline,0.08578391251600691
channel,all_text,0.22443876997684128
channel,ensemble_25,-0.008175441381453888
channel,ensemble_50,0.0998757734019761
channel,ensemble_75,0.2087121746279866
channel,stack,0.053142504368110355
channel,baseline,0.2136225923462658
channel,all_text,0.42724357183849987
channel,ensemble_25,-0.032385320564534734
channel,ensemble_50,0.0703104972834975
channel,ensemble_75,0.16668480258542032
channel,stack,0.03048130893634257
channel,baseline,0.16514720496163252
channel,all_text,0.323961848069448
channel,ensemble_25,0.02540391659625499
channel,ensemble_50,0.1308445421053238
channel,ensemble_75,0.234352276472716
